70dc5000-70dc6000 r--p 002d3000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc6000-70dc7000 rw-p 002d4000 fe:0a 1385                               /system/framework/arm64/boot.oat
70dc7000-70dd6000 r--p 00000000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70dd6000-70e12000 r-xp 0000f000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e12000-70e13000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e13000-70e16000 rw-p 00000000 fe:0a 1397                               /system/framework/boot-core-libart.vdex
70e16000-70e17000 r--p 0004b000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e17000-70e18000 rw-p 0004c000 fe:0a 1307                               /system/framework/arm64/boot-core-libart.oat
70e18000-70e26000 r--p 00000000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e26000-70e55000 r-xp 0000e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e55000-70e56000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e56000-70e58000 rw-p 00000000 fe:0a 1417                               /system/framework/boot-okhttp.vdex
70e58000-70e59000 r--p 0003d000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e59000-70e5a000 rw-p 0003e000 fe:0a 1367                               /system/framework/arm64/boot-okhttp.oat
70e5a000-70e61000 r--p 00000000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e61000-70e70000 r-xp 00007000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e70000-70e71000 rw-p 00000000 00:00 0                                  [anon:.bss]
70e71000-70e79000 rw-p 00000000 fe:0a 1393                               /system/framework/boot-bouncycastle.vdex
70e79000-70e7a000 r--p 00016000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7a000-70e7b000 rw-p 00017000 fe:0a 1295                               /system/framework/arm64/boot-bouncycastle.oat
70e7b000-70e7e000 r--p 00000000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e7e000-70e83000 rw-p 00000000 fe:0a 1391                               /system/framework/boot-apache-xml.vdex
70e83000-70e84000 r--p 00003000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e84000-70e85000 rw-p 00004000 fe:0a 1289                               /system/framework/arm64/boot-apache-xml.oat
70e85000-71060000 r--p 00000000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71060000-7168b000 r-xp 001db000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
7168b000-7168c000 rw-p 00000000 00:00 0                                  [anon:.bss]
7168c000-71736000 rw-p 00000000 fe:0a 1413                               /system/framework/boot-framework.vdex
71736000-71737000 r--p 00806000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71737000-71738000 rw-p 00807000 fe:0a 1355                               /system/framework/arm64/boot-framework.oat
71738000-7173a000 r--p 00000000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173a000-7173b000 rw-p 00000000 fe:0a 1405                               /system/framework/boot-framework-graphics.vdex
7173b000-7173c000 r--p 00002000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173c000-7173d000 rw-p 00003000 fe:0a 1331                               /system/framework/arm64/boot-framework-graphics.oat
7173d000-7173f000 r--p 00000000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
7173f000-71741000 rw-p 00000000 fe:0a 1407                               /system/framework/boot-framework-location.vdex
71741000-71742000 r--p 00002000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71742000-71743000 rw-p 00003000 fe:0a 1337                               /system/framework/arm64/boot-framework-location.oat
71743000-71745000 r--p 00000000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71745000-71746000 r-xp 00002000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71746000-71747000 rw-p 00000000 00:00 0                                  [anon:.bss]
71747000-71748000 rw-p 00000000 fe:0a 1403                               /system/framework/boot-framework-connectivity-b.vdex
71748000-71749000 r--p 00003000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
71749000-7174a000 rw-p 00004000 fe:0a 1325                               /system/framework/arm64/boot-framework-connectivity-b.oat
7174a000-7174f000 r--p 00000000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
7174f000-71766000 r-xp 00005000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71766000-71767000 rw-p 00000000 fe:0a 1399                               /system/framework/boot-ext.vdex
71767000-71768000 r--p 0001c000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71768000-71769000 rw-p 0001d000 fe:0a 1313                               /system/framework/arm64/boot-ext.oat
71769000-71771000 r--p 00000000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71771000-71780000 rw-p 00000000 fe:0a 1419                               /system/framework/boot-telephony-common.vdex
71780000-71781000 r--p 00008000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71781000-71782000 rw-p 00009000 fe:0a 1373                               /system/framework/arm64/boot-telephony-common.oat
71782000-71785000 r--p 00000000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71785000-71786000 r-xp 00003000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
71786000-7178b000 rw-p 00000000 fe:0a 1421                               /system/framework/boot-voip-common.vdex
7178b000-7178c000 r--p 00004000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178c000-7178d000 rw-p 00005000 fe:0a 1379                               /system/framework/arm64/boot-voip-common.oat
7178d000-7178f000 r--p 00000000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
7178f000-71791000 rw-p 00000000 fe:0a 1415                               /system/framework/boot-ims-common.vdex
71791000-71792000 r--p 00002000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71792000-71793000 rw-p 00003000 fe:0a 1361                               /system/framework/arm64/boot-ims-common.oat
71793000-71795000 r--p 00000000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71795000-71796000 rw-p 00000000 fe:0a 1411                               /system/framework/boot-framework-platformcrashrecovery.vdex
71796000-71797000 r--p 00002000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71797000-71798000 rw-p 00003000 fe:0a 1349                               /system/framework/arm64/boot-framework-platformcrashrecovery.oat
71798000-7179a000 r--p 00000000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179a000-7179b000 rw-p 00000000 fe:0a 1409                               /system/framework/boot-framework-ondeviceintelligence-platform.vdex
7179b000-7179c000 r--p 00002000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179c000-7179d000 rw-p 00003000 fe:0a 1343                               /system/framework/arm64/boot-framework-ondeviceintelligence-platform.oat
7179d000-717cb000 r--p 00000000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
717cb000-7188c000 r-xp 0002e000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
7188c000-7188d000 rw-p 00000000 00:00 0                                  [anon:.bss]
7188d000-71896000 rw-p 00000000 fe:0a 1395                               /system/framework/boot-core-icu4j.vdex
71896000-71897000 r--p 000ef000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71897000-71898000 rw-p 000f0000 fe:0a 1301                               /system/framework/arm64/boot-core-icu4j.oat
71898000-72167000 rw-p 00000000 00:00 0 
72167000-7217e000 r--p 00000000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
7217e000-721ae000 rw-p 00000000 fe:38 4804                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.vdex
721ae000-721af000 r--p 00017000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721af000-721b0000 rw-p 00018000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
721b0000-727d6000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
727d6000-727d7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
727d7000-7280d000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
7280d000-751b1000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
751b1000-761b0000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
5efae00000-5efb725000 rw-s 5efae00000 00:11 513                          /dev/mali0
5efb800000-5efbc01000 rw-s 5efb800000 00:11 513                          /dev/mali0
5efbe00000-5efc201000 rw-s 5efbe00000 00:11 513                          /dev/mali0
5efc400000-5efc609000 rw-s 5efc400000 00:11 513                          /dev/mali0
5efc800000-5efca01000 rw-s 5efc800000 00:11 513                          /dev/mali0
5efcc00000-5efce21000 rw-s 5efcc00000 00:11 513                          /dev/mali0
5efd000000-5efda1f000 rw-s 5efd000000 00:11 513                          /dev/mali0
5efdc00000-5efe61f000 rw-s 5efdc00000 00:11 513                          /dev/mali0
5efe780000-5efe7c0000 rw-s 5efe780000 00:11 513                          /dev/mali0
5efe7c0000-5efe800000 rw-s 5efe7c0000 00:11 513                          /dev/mali0
5efe800000-5eff21f000 rw-s 5efe800000 00:11 513                          /dev/mali0
5eff21f000-5eff25f000 rw-s 5eff21f000 00:11 513                          /dev/mali0
5eff25f000-5eff27f000 rw-s 5eff25f000 00:11 513                          /dev/mali0
5eff27f000-5eff29f000 rw-s 5eff27f000 00:11 513                          /dev/mali0
5eff29f000-5eff2bf000 rw-s 5eff29f000 00:11 513                          /dev/mali0
5eff2bf000-5eff2df000 rw-s 5eff2bf000 00:11 513                          /dev/mali0
5eff2df000-5eff2ff000 rw-s 5eff2df000 00:11 513                          /dev/mali0
5eff2ff000-5eff400000 rw-s 5eff2ff000 00:11 513                          /dev/mali0
5eff400000-5effe1f000 rw-s 5eff400000 00:11 513                          /dev/mali0
5effe32000-5effe52000 rw-s 5effe32000 00:11 513                          /dev/mali0
5effe52000-5effe53000 rw-s 5effe52000 00:11 513                          /dev/mali0
5effe53000-5effe54000 rw-s 5effe53000 00:11 513                          /dev/mali0
5effe54000-5effe55000 rw-s 5effe54000 00:11 513                          /dev/mali0
5effe55000-5effe56000 rw-s 5effe55000 00:11 513                          /dev/mali0
5effe56000-5effe57000 rw-s 5effe56000 00:11 513                          /dev/mali0
5effe57000-5effe58000 rw-s 5effe57000 00:11 513                          /dev/mali0
5effe58000-5effe78000 rw-s 5effe58000 00:11 513                          /dev/mali0
5effe78000-5effe79000 rw-s 5effe78000 00:11 513                          /dev/mali0
5effe79000-5effe7a000 rw-s 5effe79000 00:11 513                          /dev/mali0
5effe7a000-5effe7b000 rw-s 5effe7a000 00:11 513                          /dev/mali0
5effe7b000-5effe7c000 rw-s 5effe7b000 00:11 513                          /dev/mali0
5effe7c000-5effe82000 rw-s 5effe7c000 00:11 513                          /dev/mali0
5effe82000-5effea2000 rw-s 5effe82000 00:11 513                          /dev/mali0
5effea2000-5effeb8000 rw-s 5effea2000 00:11 513                          /dev/mali0
5effeb8000-5effece000 rw-s 5effeb8000 00:11 513                          /dev/mali0
5effece000-5effeee000 rw-s 5effece000 00:11 513                          /dev/mali0
5effeee000-5efff04000 rw-s 5effeee000 00:11 513                          /dev/mali0
5efff04000-5efff25000 rw-s 5efff04000 00:11 513                          /dev/mali0
5efff25000-5efff45000 rw-s 5efff25000 00:11 513                          /dev/mali0
5efff45000-5efffc6000 rw-s 5efff45000 00:11 513                          /dev/mali0
5efffc6000-5efffdc000 rw-s 5efffc6000 00:11 513                          /dev/mali0
5efffdc000-5efffdd000 rw-s 5efffdc000 00:11 513                          /dev/mali0
5efffdd000-5efffde000 rw-s 5efffdd000 00:11 513                          /dev/mali0
5efffde000-5efffdf000 rw-s 5efffde000 00:11 513                          /dev/mali0
5efffdf000-5efffe0000 rw-s 5efffdf000 00:11 513                          /dev/mali0
5efffe0000-5efffe1000 rw-s 5efffe0000 00:11 513                          /dev/mali0
5efffe1000-5efffe2000 rw-s 5efffe1000 00:11 513                          /dev/mali0
5efffe2000-5efffe3000 rw-s 5efffe2000 00:11 513                          /dev/mali0
5efffe3000-5efffe4000 rw-s 5efffe3000 00:11 513                          /dev/mali0
5efffe4000-5efffe5000 rw-s 5efffe4000 00:11 513                          /dev/mali0
5efffe5000-5efffe6000 rw-s 5efffe5000 00:11 513                          /dev/mali0
5efffe6000-5efffe7000 rw-s 5efffe6000 00:11 513                          /dev/mali0
5efffe9000-5efffea000 rw-s 5efffe9000 00:11 513                          /dev/mali0
5efffec000-5efffed000 rw-s 5efffec000 00:11 513                          /dev/mali0
5efffed000-5efffee000 rw-s 5efffed000 00:11 513                          /dev/mali0
5efffee000-5efffef000 rw-s 5efffee000 00:11 513                          /dev/mali0
5efffef000-5effff0000 rw-s 5efffef000 00:11 513                          /dev/mali0
5effff0000-5effff1000 rw-s 5effff0000 00:11 513                          /dev/mali0
5effff1000-5effff2000 rw-s 5effff1000 00:11 513                          /dev/mali0
5effff2000-5effff3000 rw-s 5effff2000 00:11 513                          /dev/mali0
5effff3000-5effff4000 rw-s 5effff3000 00:11 513                          /dev/mali0
5effff4000-5effff5000 rw-s 5effff4000 00:11 513                          /dev/mali0
5effff5000-5effff6000 rw-s 5effff5000 00:11 513                          /dev/mali0
5effff6000-5effff7000 rw-s 5effff6000 00:11 513                          /dev/mali0
5effff7000-5effff8000 rw-s 5effff7000 00:11 513                          /dev/mali0
5effff8000-5effff9000 rw-s 5effff8000 00:11 513                          /dev/mali0
5effff9000-5effffa000 rw-s 5effff9000 00:11 513                          /dev/mali0
5effffb000-5effffc000 rw-s 5effffb000 00:11 513                          /dev/mali0
5effffc000-5effffd000 rw-s 5effffc000 00:11 513                          /dev/mali0
5effffd000-5effffe000 rw-s 5effffd000 00:11 513                          /dev/mali0
5effffe000-5efffff000 rw-s 5effffe000 00:11 513                          /dev/mali0
5efffff000-5f00000000 rw-s 5efffff000 00:11 513                          /dev/mali0
641105e000-6411060000 r--p 00000000 fe:0a 156                            /system/bin/app_process64
6411060000-6411061000 r-xp 00002000 fe:0a 156                            /system/bin/app_process64
6411061000-6411062000 r--p 00003000 fe:0a 156                            /system/bin/app_process64
6411062000-6411063000 rw-p 00004000 fe:0a 156                            /system/bin/app_process64
678880b000-67894f8000 ---p 00000000 00:00 0 
67894f8000-67894fc000 rw-p 00000000 00:00 0 
67894fc000-6789a80000 ---p 00000000 00:00 0 
6789a80000-6789a84000 rw-p 00000000 00:00 0 
6789a84000-678abd8000 ---p 00000000 00:00 0 
678abd8000-678abdc000 rw-p 00000000 00:00 0 
678abdc000-678bd00000 ---p 00000000 00:00 0 
678bd00000-678bd04000 rw-p 00000000 00:00 0 
678bd04000-678c80b000 ---p 00000000 00:00 0 
678cc0b000-678dc04000 ---p 00000000 00:00 0 
678dc04000-678dc08000 rw-p 00000000 00:00 0 
678dc08000-678dc0b000 ---p 00000000 00:00 0 
678dc0b000-678dc0c000 ---p 00000000 00:00 0 
678dc0c000-678dd08000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15419]
678dd08000-678dd09000 ---p 00000000 00:00 0 
678dd09000-678eb80000 ---p 00000000 00:00 0 
678eb80000-678eb84000 rw-p 00000000 00:00 0 
678eb84000-678ed09000 ---p 00000000 00:00 0 
678ed09000-678ed0a000 ---p 00000000 00:00 0 
678ed0a000-678ee06000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15417]
678ee06000-678ee07000 ---p 00000000 00:00 0 
678ee07000-678f430000 ---p 00000000 00:00 0 
678f430000-678f434000 rw-p 00000000 00:00 0 
678f434000-678fe07000 ---p 00000000 00:00 0 
678fe07000-678fe08000 ---p 00000000 00:00 0 
678fe08000-678fe09000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15412]
678fe09000-678ff10000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15412]
678ff10000-678ff11000 ---p 00000000 00:00 0 
678ff11000-6790888000 ---p 00000000 00:00 0 
6790888000-679088c000 rw-p 00000000 00:00 0 
679088c000-6790f11000 ---p 00000000 00:00 0 
6790f11000-6790f12000 ---p 00000000 00:00 0 
6790f12000-6790f13000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15411]
6790f13000-679101a000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15411]
679101a000-679101b000 ---p 00000000 00:00 0 
679101b000-67914dc000 ---p 00000000 00:00 0 
67914dc000-67914e0000 rw-p 00000000 00:00 0 
67914e0000-679201b000 ---p 00000000 00:00 0 
679201b000-679201c000 ---p 00000000 00:00 0 
679201c000-679201d000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15410]
679201d000-6792118000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15410]
6792118000-6792119000 ---p 00000000 00:00 0 
6792119000-67930c8000 ---p 00000000 00:00 0 
67930c8000-67930cc000 rw-p 00000000 00:00 0 
67930cc000-6793119000 ---p 00000000 00:00 0 
6793119000-679311a000 ---p 00000000 00:00 0 
679311a000-6793216000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15409]
6793216000-6793217000 ---p 00000000 00:00 0 
6793217000-679413c000 ---p 00000000 00:00 0 
679413c000-6794140000 rw-p 00000000 00:00 0 
6794140000-6794217000 ---p 00000000 00:00 0 
6794217000-6794218000 ---p 00000000 00:00 0 
6794218000-6794314000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15405]
6794314000-6794315000 ---p 00000000 00:00 0 
6794315000-67946b8000 ---p 00000000 00:00 0 
67946b8000-67946bc000 rw-p 00000000 00:00 0 
67946bc000-6795548000 ---p 00000000 00:00 0 
6795548000-679554c000 rw-p 00000000 00:00 0 
679554c000-6797000000 ---p 00000000 00:00 0 
6797000000-6797004000 rw-p 00000000 00:00 0 
6797004000-6797cdc000 ---p 00000000 00:00 0 
6797cdc000-6797ce0000 rw-p 00000000 00:00 0 
6797ce0000-6798315000 ---p 00000000 00:00 0 
6798315000-6798316000 ---p 00000000 00:00 0 
6798316000-6798412000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15403]
6798412000-6798414000 ---p 00000000 00:00 0 
6798414000-6798510000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15401]
6798510000-6798512000 ---p 00000000 00:00 0 
6798512000-6798513000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15400]
6798513000-679860e000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15400]
679860e000-6798610000 ---p 00000000 00:00 0 
6798610000-6798611000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15402]
6798611000-679870c000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15402]
679870c000-679870d000 ---p 00000000 00:00 0 
679870d000-6799170000 ---p 00000000 00:00 0 
6799170000-6799174000 rw-p 00000000 00:00 0 
6799174000-679970d000 ---p 00000000 00:00 0 
679970d000-679970e000 ---p 00000000 00:00 0 
679970e000-679980a000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15387]
679980a000-679980b000 ---p 00000000 00:00 0 
679980b000-679a374000 ---p 00000000 00:00 0 
679a374000-679a378000 rw-p 00000000 00:00 0 
679a378000-679b774000 ---p 00000000 00:00 0 
679b774000-679b778000 rw-p 00000000 00:00 0 
679b778000-679b80b000 ---p 00000000 00:00 0 
679b80b000-679b80c000 ---p 00000000 00:00 0 
679b80c000-679b80d000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15385]
679b80d000-679b908000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15385]
679b908000-679b909000 ---p 00000000 00:00 0 
679b909000-679bd0c000 ---p 00000000 00:00 0 
679bd0c000-679bd10000 rw-p 00000000 00:00 0 
679bd10000-679d644000 ---p 00000000 00:00 0 
679d644000-679d648000 rw-p 00000000 00:00 0 
679d648000-679de74000 ---p 00000000 00:00 0 
679de74000-679de78000 rw-p 00000000 00:00 0 
679de78000-679e909000 ---p 00000000 00:00 0 
679e909000-679ed09000 rw-s 00000000 fe:38 57591                          /data/data/com.ss.android.ugc.aweme/app_webview/BrowserMetrics/BrowserMetrics-6A9678F0-3788.pma
679ed09000-679f620000 ---p 00000000 00:00 0 
679f620000-679f624000 rw-p 00000000 00:00 0 
679f624000-67a059c000 ---p 00000000 00:00 0 
67a059c000-67a05a0000 rw-p 00000000 00:00 0 
67a05a0000-67a174c000 ---p 00000000 00:00 0 
67a174c000-67a1750000 rw-p 00000000 00:00 0 
67a1750000-67a1d28000 ---p 00000000 00:00 0 
67a1d28000-67a1d2c000 rw-p 00000000 00:00 0 
67a1d2c000-67a3238000 ---p 00000000 00:00 0 
67a3238000-67a323c000 rw-p 00000000 00:00 0 
67a323c000-67a4010000 ---p 00000000 00:00 0 
67a4010000-67a4014000 rw-p 00000000 00:00 0 
67a4014000-67a5b60000 ---p 00000000 00:00 0 
67a5b60000-67a5b64000 rw-p 00000000 00:00 0 
67a5b64000-67a5d14000 ---p 00000000 00:00 0 
67a5d14000-67a5d18000 rw-p 00000000 00:00 0 
67a5d18000-67a6d09000 ---p 00000000 00:00 0 
67a6d09000-67a70d4000 r-xp 00000000 fe:38 51658                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
67a70d4000-67a70d8000 ---p 00000000 00:00 0 
67a70d8000-67a70e9000 r--p 003cb000 fe:38 51658                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
67a70e9000-67a7159000 rw-p 003dc000 fe:38 51658                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
67a7159000-67a715c000 rw-p 00000000 00:00 0                              [anon:.bss]
67a7200000-67a9000000 ---p 00000000 00:00 0 
67a9014000-67a9015000 ---p 00000000 00:00 0 
67a9015000-67a9016000 ---p 00000000 00:00 0                              [anon:stack_and_tls:15386]
67a9016000-67a9111000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:15386]
67a9111000-67a9112000 ---p 00000000 00:00 0 
67a9112000-67a9d34000 ---p 00000000 00:00 0 
67a9d34000-67a9d38000 rw-p 00000000 00:00 0 
67a9d38000-67aadfc000 ---p 00000000 00:00 0 
67aadfc000-67aae00000 rw-p 00000000 00:00 0 
67aae00000-67ab758000 ---p 00000000 00:00 0 
67ab758000-67ab75c000 rw-p 00000000 00:00 0 
67ab75c000-67ad008000 ---p 00000000 00:00 0 
67ad008000-67ad00c000 rw-p 00000000 00:00 0 
67ad00c000-67ad112000 ---p 00000000 00:00 0 
67ad112000-67ad113000 ---p 00000000 00:00 0 
67ad113000-67ad114000 ---p 00000000 00:00 0                              [anon:stack_and_tls:14742]
67ad114000-67ad20f000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:14742]
67ad20f000-67ad210000 ---p 00000000 00:00 0 
67ad390000-67ad490000 rw-p 00000000 00:00 0                              [anon:quickjs_heap_]
67ad490000-67ad491000 ---p 00000000 00:00 0 
67ad491000-67ad492000 ---p 00000000 00:00 0                              [anon:stack_and_tls:14744]
67ad492000-67ad58d000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:14744]
67ad58d000-67ad58e000 ---p 00000000 00:00 0 
67ad58e000-67adca4000 ---p 00000000 00:00 0 
67adca4000-67adca8000 rw-p 00000000 00:00 0 
67adca8000-67ae58e000 ---p 00000000 00:00 0 
67ae58e000-67ae58f000 ---p 00000000 00:00 0 
67ae58f000-67ae590000 ---p 00000000 00:00 0                              [anon:stack_and_tls:14736]
67ae590000-67ae697000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:14736]
67ae697000-67ae698000 ---p 00000000 00:00 0 
67ae698000-67aec90000 ---p 00000000 00:00 0 
67aec90000-67aec94000 rw-p 00000000 00:00 0 
67aec94000-67b0110000 ---p 00000000 00:00 0 
67b0110000-67b0114000 rw-p 00000000 00:00 0 
67b0114000-67b09e4000 ---p 00000000 00:00 0 
67b09e4000-67b09e8000 rw-p 00000000 00:00 0 
67b09e8000-67b1698000 ---p 00000000 00:00 0 
67b1698000-67b1699000 ---p 00000000 00:00 0 
67b1699000-67b1795000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:14735]
67b1795000-67b1796000 ---p 00000000 00:00 0 
67b1796000-67b254c000 ---p 00000000 00:00 0 
67b254c000-67b2550000 rw-p 00000000 00:00 0 
67b2550000-67b2796000 ---p 00000000 00:00 0 
67b2796000-67b2797000 ---p 00000000 00:00 0 
67b2797000-67b2893000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:14734]
67b2893000-67b2894000 ---p 00000000 00:00 0 
67b2894000-67b2b08000 ---p 00000000 00:00 0 
67b2b08000-67b2b0c000 rw-p 00000000 00:00 0 
67b2b0c000-67b3894000 ---p 00000000 00:00 0 
67b3894000-67b3895000 ---p 00000000 00:00 0 
67b3895000-67b3896000 ---p 00000000 00:00 0                              [anon:stack_and_tls:14733]
