73bc6000-73bc7000 rw-p 00018000 fe:38 4731                               /data/misc/apexdata/com.android.art/dalvik-cache/arm64/boot-framework-adservices.oat
73bc7000-741ed000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
741ed000-741ee000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
741ee000-7422f000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
7422f000-76bc8000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
76bc8000-77bc7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
59aea03000-59aea05000 r--p 00000000 fe:0a 156                            /system/bin/app_process64
59aea05000-59aea06000 r-xp 00002000 fe:0a 156                            /system/bin/app_process64
59aea06000-59aea07000 r--p 00003000 fe:0a 156                            /system/bin/app_process64
59aea07000-59aea08000 rw-p 00004000 fe:0a 156                            /system/bin/app_process64
5efb200000-5efbb25000 rw-s 5efb200000 00:11 500                          /dev/mali0
5efbc00000-5efc001000 rw-s 5efbc00000 00:11 500                          /dev/mali0
5efc200000-5efc601000 rw-s 5efc200000 00:11 500                          /dev/mali0
5efc800000-5efca01000 rw-s 5efc800000 00:11 500                          /dev/mali0
5efcc00000-5efce21000 rw-s 5efcc00000 00:11 500                          /dev/mali0
5efd000000-5efda1f000 rw-s 5efd000000 00:11 500                          /dev/mali0
5efdc00000-5efe61f000 rw-s 5efdc00000 00:11 500                          /dev/mali0
5efe780000-5efe7c0000 rw-s 5efe780000 00:11 500                          /dev/mali0
5efe7c0000-5efe800000 rw-s 5efe7c0000 00:11 500                          /dev/mali0
5efe800000-5eff21f000 rw-s 5efe800000 00:11 500                          /dev/mali0
5eff23f000-5eff27f000 rw-s 5eff23f000 00:11 500                          /dev/mali0
5eff27f000-5eff29f000 rw-s 5eff27f000 00:11 500                          /dev/mali0
5eff29f000-5eff2bf000 rw-s 5eff29f000 00:11 500                          /dev/mali0
5eff2bf000-5eff2df000 rw-s 5eff2bf000 00:11 500                          /dev/mali0
5eff2df000-5eff2ff000 rw-s 5eff2df000 00:11 500                          /dev/mali0
5eff2ff000-5eff400000 rw-s 5eff2ff000 00:11 500                          /dev/mali0
5eff400000-5effe1f000 rw-s 5eff400000 00:11 500                          /dev/mali0
5effe2f000-5effe30000 rw-s 5effe2f000 00:11 500                          /dev/mali0
5effe33000-5effe34000 rw-s 5effe33000 00:11 500                          /dev/mali0
5effe34000-5effe35000 rw-s 5effe34000 00:11 500                          /dev/mali0
5effe35000-5effe36000 rw-s 5effe35000 00:11 500                          /dev/mali0
5effe3a000-5effe5a000 rw-s 5effe3a000 00:11 500                          /dev/mali0
5effe5a000-5effe5b000 rw-s 5effe5a000 00:11 500                          /dev/mali0
5effe5b000-5effe5c000 rw-s 5effe5b000 00:11 500                          /dev/mali0
5effe5c000-5effe5d000 rw-s 5effe5c000 00:11 500                          /dev/mali0
5effe5d000-5effe5e000 rw-s 5effe5d000 00:11 500                          /dev/mali0
5effe5e000-5effe5f000 rw-s 5effe5e000 00:11 500                          /dev/mali0
5effe5f000-5effe60000 rw-s 5effe5f000 00:11 500                          /dev/mali0
5effe60000-5effe80000 rw-s 5effe60000 00:11 500                          /dev/mali0
5effe80000-5effe81000 rw-s 5effe80000 00:11 500                          /dev/mali0
5effe81000-5effe82000 rw-s 5effe81000 00:11 500                          /dev/mali0
5effe82000-5effe83000 rw-s 5effe82000 00:11 500                          /dev/mali0
5effe83000-5effe84000 rw-s 5effe83000 00:11 500                          /dev/mali0
5effe84000-5effe85000 rw-s 5effe84000 00:11 500                          /dev/mali0
5effe85000-5effe86000 rw-s 5effe85000 00:11 500                          /dev/mali0
5effe86000-5effe87000 rw-s 5effe86000 00:11 500                          /dev/mali0
5effe87000-5effe88000 rw-s 5effe87000 00:11 500                          /dev/mali0
5effe88000-5effea8000 rw-s 5effe88000 00:11 500                          /dev/mali0
5effea8000-5effebe000 rw-s 5effea8000 00:11 500                          /dev/mali0
5effebe000-5effed4000 rw-s 5effebe000 00:11 500                          /dev/mali0
5effed4000-5effed5000 rw-s 5effed4000 00:11 500                          /dev/mali0
5effed5000-5effed6000 rw-s 5effed5000 00:11 500                          /dev/mali0
5effed6000-5effef6000 rw-s 5effed6000 00:11 500                          /dev/mali0
5effef6000-5efff0c000 rw-s 5effef6000 00:11 500                          /dev/mali0
5efff0c000-5efff0d000 rw-s 5efff0c000 00:11 500                          /dev/mali0
5efff0d000-5efff2e000 rw-s 5efff0d000 00:11 500                          /dev/mali0
5efff2e000-5efff4e000 rw-s 5efff2e000 00:11 500                          /dev/mali0
5efff4e000-5efffcf000 rw-s 5efff4e000 00:11 500                          /dev/mali0
5efffcf000-5efffe5000 rw-s 5efffcf000 00:11 500                          /dev/mali0
5efffe5000-5efffe6000 rw-s 5efffe5000 00:11 500                          /dev/mali0
5efffe6000-5efffe7000 rw-s 5efffe6000 00:11 500                          /dev/mali0
5efffe7000-5efffe8000 rw-s 5efffe7000 00:11 500                          /dev/mali0
5efffe8000-5efffee000 rw-s 5efffe8000 00:11 500                          /dev/mali0
5efffee000-5efffef000 rw-s 5efffee000 00:11 500                          /dev/mali0
5efffef000-5effff0000 rw-s 5efffef000 00:11 500                          /dev/mali0
5effff0000-5effff1000 rw-s 5effff0000 00:11 500                          /dev/mali0
5effff1000-5effff2000 rw-s 5effff1000 00:11 500                          /dev/mali0
5effff2000-5effff3000 rw-s 5effff2000 00:11 500                          /dev/mali0
5effff3000-5effff4000 rw-s 5effff3000 00:11 500                          /dev/mali0
5effff4000-5effff5000 rw-s 5effff4000 00:11 500                          /dev/mali0
5effff5000-5effff6000 rw-s 5effff5000 00:11 500                          /dev/mali0
5effff6000-5effff7000 rw-s 5effff6000 00:11 500                          /dev/mali0
5effff8000-5effff9000 rw-s 5effff8000 00:11 500                          /dev/mali0
5effff9000-5effffa000 rw-s 5effff9000 00:11 500                          /dev/mali0
5effffa000-5effffb000 rw-s 5effffa000 00:11 500                          /dev/mali0
5effffb000-5effffc000 rw-s 5effffb000 00:11 500                          /dev/mali0
5effffc000-5effffd000 rw-s 5effffc000 00:11 500                          /dev/mali0
5effffd000-5effffe000 rw-s 5effffd000 00:11 500                          /dev/mali0
5effffe000-5efffff000 rw-s 5effffe000 00:11 500                          /dev/mali0
5efffff000-5f00000000 rw-s 5efffff000 00:11 500                          /dev/mali0
6bb9422000-6bb95d3000 r-xp 00000000 fe:38 39543                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbmf_hydra_lite.so
6bb95d3000-6bb95d8000 ---p 00000000 00:00 0 
6bb95d8000-6bb95de000 r--p 001b2000 fe:38 39543                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbmf_hydra_lite.so
6bb95de000-6bb95f8000 rw-p 001b8000 fe:38 39543                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbmf_hydra_lite.so
6bb9600000-6bbbe00000 ---p 00000000 00:00 0 
6bbbe08000-6bbcfe2000 r-xp 00000000 fe:38 39579                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libttvesdk.so
6bbcfe2000-6bbd0b5000 r--p 011d9000 fe:38 39579                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libttvesdk.so
6bbd0b5000-6bbd0b7000 rw-p 012ac000 fe:38 39579                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libttvesdk.so
6bbd0b7000-6bbd1d8000 rw-p 00000000 00:00 0                              [anon:.bss]
6bbd200000-6bbe400000 ---p 00000000 00:00 0 
6bbe4b5000-6bc0046000 r-xp 00000000 fe:38 39495                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libeffect.so
6bc0046000-6bc0047000 ---p 00000000 00:00 0 
6bc0047000-6bc013e000 r--p 01b91000 fe:38 39495                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libeffect.so
6bc013e000-6bc0165000 rw-p 01c88000 fe:38 39495                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libeffect.so
6bc0165000-6bc01e8000 rw-p 00000000 00:00 0                              [anon:.bss]
6bc0200000-6bc0400000 ---p 00000000 00:00 0 
6bc04a5000-6bc071b000 r-xp 00000000 fe:38 39571                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/liblens.so
6bc071b000-6bc072e000 r--p 00275000 fe:38 39571                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/liblens.so
6bc072e000-6bc075f000 rw-p 00288000 fe:38 39571                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/liblens.so
6bc075f000-6bc0761000 rw-p 00000000 00:00 0                              [anon:.bss]
6bc0800000-6bc3600000 ---p 00000000 00:00 0 
6bc36b0000-6bc37a8000 r-xp 00000000 fe:38 39508                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libfastcv.so
6bc37a8000-6bc37ab000 r--p 000f7000 fe:38 39508                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libfastcv.so
6bc37ab000-6bc37b5000 rw-p 000fa000 fe:38 39508                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libfastcv.so
6bc37b5000-6bc37b6000 rw-p 00000000 00:00 0                              [anon:.bss]
6bc3800000-6bc5a00000 ---p 00000000 00:00 0 
6bc5acf000-6bc5b38000 r-xp 00000000 fe:38 39524                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libgaia_lib.so
6bc5b38000-6bc5b3c000 ---p 00000000 00:00 0 
6bc5b3c000-6bc5b3f000 r--p 00069000 fe:38 39524                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libgaia_lib.so
6bc5b3f000-6bc5b40000 rw-p 0006c000 fe:38 39524                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libgaia_lib.so
6bc5b40000-6bc5b41000 rw-p 00000000 00:00 0                              [anon:.bss]
6bc5c00000-6bc8a00000 ---p 00000000 00:00 0 
6bc8a6b000-6bc8ac3000 r-xp 00000000 fe:38 34226                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbtch_collection.so
6bc8ac3000-6bc8ac4000 ---p 00000000 00:00 0 
6bc8ac4000-6bc8ac9000 r--p 00058000 fe:38 34226                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbtch_collection.so
6bc8ac9000-6bc8aca000 rw-p 0005d000 fe:38 34226                          /data/app/~~JebHHhJNMoMUO7SRpcMZ6Q==/com.ss.android.ugc.aweme-qa9zenQgUGiKNdvxo9JAoA==/lib/arm64/libbtch_collection.so
6bc8c00000-6bcbc00000 ---p 00000000 00:00 0 
6bcbd5a000-6bcc2d8000 ---p 00000000 00:00 0 
6bcc2d8000-6bcc2dc000 rw-p 00000000 00:00 0 
6bcc2dc000-6bcd784000 ---p 00000000 00:00 0 
6bcd784000-6bcd788000 rw-p 00000000 00:00 0 
6bcd788000-6bce850000 ---p 00000000 00:00 0 
6bce850000-6bce854000 rw-p 00000000 00:00 0 
6bce854000-6bcfcf4000 ---p 00000000 00:00 0 
6bcfcf4000-6bcfcf8000 rw-p 00000000 00:00 0 
6bcfcf8000-6bd0584000 ---p 00000000 00:00 0 
6bd0584000-6bd0588000 rw-p 00000000 00:00 0 
6bd0588000-6bd0d5a000 ---p 00000000 00:00 0 
6bd1d5a000-6bd1f78000 ---p 00000000 00:00 0 
6bd1f78000-6bd1f7c000 rw-p 00000000 00:00 0 
6bd1f7c000-6bd3c7c000 ---p 00000000 00:00 0 
6bd3c7c000-6bd3c80000 rw-p 00000000 00:00 0 
6bd3c80000-6bd455c000 ---p 00000000 00:00 0 
6bd455c000-6bd4560000 rw-p 00000000 00:00 0 
6bd4560000-6bd5ab0000 ---p 00000000 00:00 0 
6bd5ab0000-6bd5ab4000 rw-p 00000000 00:00 0 
6bd5ab4000-6bd64c8000 ---p 00000000 00:00 0 
6bd64c8000-6bd64cc000 rw-p 00000000 00:00 0 
6bd64cc000-6bd71fc000 ---p 00000000 00:00 0 
6bd71fc000-6bd7200000 rw-p 00000000 00:00 0 
6bd7200000-6bd80fc000 ---p 00000000 00:00 0 
6bd80fc000-6bd8100000 rw-p 00000000 00:00 0 
6bd8100000-6bd9c40000 ---p 00000000 00:00 0 
6bd9c40000-6bd9c44000 rw-p 00000000 00:00 0 
6bd9c44000-6bdabe8000 ---p 00000000 00:00 0 
6bdabe8000-6bdabec000 rw-p 00000000 00:00 0 
6bdabec000-6bdb030000 ---p 00000000 00:00 0 
6bdb030000-6bdb034000 rw-p 00000000 00:00 0 
6bdb034000-6bdca9c000 ---p 00000000 00:00 0 
6bdca9c000-6bdcaa0000 rw-p 00000000 00:00 0 
6bdcaa0000-6bdd5f0000 ---p 00000000 00:00 0 
6bdd5f0000-6bdd5f4000 rw-p 00000000 00:00 0 
6bdd5f4000-6bde390000 ---p 00000000 00:00 0 
6bde390000-6bde394000 rw-p 00000000 00:00 0 
6bde394000-6bdfd2c000 ---p 00000000 00:00 0 
6bdfd2c000-6bdfd30000 rw-p 00000000 00:00 0 
6bdfd30000-6be0930000 ---p 00000000 00:00 0 
6be0930000-6be0934000 rw-p 00000000 00:00 0 
6be0934000-6be1a48000 ---p 00000000 00:00 0 
6be1a48000-6be1a4c000 rw-p 00000000 00:00 0 
6be1a4c000-6be1e98000 ---p 00000000 00:00 0 
6be1e98000-6be1e9c000 rw-p 00000000 00:00 0 
6be1e9c000-6be3744000 ---p 00000000 00:00 0 
6be3744000-6be3748000 rw-p 00000000 00:00 0 
6be3748000-6be3e7c000 ---p 00000000 00:00 0 
6be3e7c000-6be3e80000 rw-p 00000000 00:00 0 
6be3e80000-6be50cc000 ---p 00000000 00:00 0 
6be50cc000-6be50d0000 rw-p 00000000 00:00 0 
6be50d0000-6be6180000 ---p 00000000 00:00 0 
6be6180000-6be6184000 rw-p 00000000 00:00 0 
6be6184000-6be7798000 ---p 00000000 00:00 0 
6be7798000-6be779c000 rw-p 00000000 00:00 0 
6be779c000-6be7d5a000 ---p 00000000 00:00 0 
6be7d5a000-6be8125000 r-xp 00000000 fe:38 46671                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
6be8125000-6be8129000 ---p 00000000 00:00 0 
6be8129000-6be813a000 r--p 003cb000 fe:38 46671                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
6be813a000-6be81aa000 rw-p 003dc000 fe:38 46671                          /data/data/com.ss.android.ugc.aweme/files/plugins/com.ss.android.ugc.aweme.pgo/version-35109020/lib/libbmf_hydra.so
6be81aa000-6be81ad000 rw-p 00000000 00:00 0                              [anon:.bss]
6be8200000-6beba00000 ---p 00000000 00:00 0 
6beba55000-6bebd60000 ---p 00000000 00:00 0 
6bebd60000-6bebd64000 rw-p 00000000 00:00 0 
6bebd64000-6bed884000 ---p 00000000 00:00 0 
6bed884000-6bed888000 rw-p 00000000 00:00 0 
6bed888000-6bee80c000 ---p 00000000 00:00 0 
6bee80c000-6bee810000 rw-p 00000000 00:00 0 
6bee810000-6bef3bc000 ---p 00000000 00:00 0 
6bef3bc000-6bef3c0000 rw-p 00000000 00:00 0 
6bef3c0000-6bf0740000 ---p 00000000 00:00 0 
6bf0740000-6bf0744000 rw-p 00000000 00:00 0 
